AgeuponOutcome,AnimalType,Breed,Color,DateTime,Name,SexuponOutcome,OutcomeType
2,0,999,4,1384614420,1,1,Transfer
0.16666666666667,1,1,24,1409492640,1,1,Adoption
0.16666666666667,1,1,155,1430826360,0,0,Adoption
8,0,174,49,1431369780,1,1,Return_to_owner
10,1,37,19,1396796940,1,0,Euthanasia
0.66666666666667,0,1000,223,1396030680,1,0,Return_to_owner
0.16666666666667,0,63,28,1432302600,1,0,Adoption
1,0,66,9,1412442480,0,1,Transfer
1,1,96,19,1404810000,0,3,Transfer
0.076923076923077,1,1,36,1398602340,1,2,Transfer
0.16666666666667,1,1,10,1434443580,1,1,Adoption
0.41666666666667,0,18,16,1430153160,1,1,Adoption
0.16666666666667,0,1001,283,1399463220,0,2,Transfer
0.5,0,49,62,1409752260,1,1,Transfer
3,0,257,11,1381844760,0,1,Transfer
0.33333333333333,0,27,35,1446832320,0,1,Adoption
0.91666666666667,1,1,36,1447718400,1,0,Transfer
0.16666666666667,1,1,125,1433012280,1,0,Adoption
4,0,1002,68,1454942820,1,1,Adoption
3,0,449,89,1446120360,1,1,Adoption
3,0,262,9,1433079360,1,3,Transfer
1,1,1,19,1416486840,1,1,Transfer
1,1,1,7,1444899600,0,4,Transfer
0.66666666666667,0,116,12,1399208880,1,0,Return_to_owner
10,0,403,33,1440526980,1,1,Return_to_owner
0.25,0,48,8,1446397380,1,0,Transfer
2,0,15,16,1397472780,1,1,Transfer
0.33333333333333,0,16,55,1396619280,1,1,Return_to_owner
3,0,14,55,1389568500,1,0,Transfer
4,1,1,24,1428419760,1,1,Transfer
1,0,93,5,1422901140,1,1,Return_to_owner
0.16666666666667,0,59,0,1435513260,1,0,Adoption
1,0,168,5,1453033380,1,1,Transfer
5,1,1,7,1382369820,1,1,Transfer
0.16666666666667,0,116,165,1388252820,1,1,Adoption
0.5,0,2,16,1397664420,0,2,Transfer
0.83333333333333,0,14,18,1428924960,1,1,Return_to_owner
0.16666666666667,0,56,28,1442669880,1,0,Adoption
8,1,1,292,1449317700,1,1,Adoption
0.16666666666667,1,37,10,1436208360,1,0,Adoption
3,0,26,81,1402340700,1,3,Adoption
0.83333333333333,1,1,23,1389029040,1,0,Adoption
6,1,1,36,1427030640,1,0,Return_to_owner
0.16666666666667,0,613,56,1407697860,0,1,Adoption
7,0,94,12,1387123500,1,1,Euthanasia
4,1,173,25,1414951740,1,1,Adoption
9,1,1,10,1412172180,1,0,Transfer
0.5,1,1,7,1425114000,0,3,Transfer
1,0,16,35,1426956480,1,0,Return_to_owner
9,0,47,28,1391946300,1,2,Return_to_owner
0.038461538461538,1,1,7,1407417900,0,2,Transfer
1,0,1000,32,1420823220,0,0,Transfer
3,0,2,74,1416745620,1,1,Adoption
0.16666666666667,1,1,10,1408975980,1,0,Adoption
1,1,1,30,1455285480,1,1,Adoption
0.057692307692308,1,37,6,1398513840,0,2,Transfer
2,1,1,2,1425474900,0,2,Euthanasia
0.91666666666667,0,599,0,1404054420,1,0,Adoption
0.5,0,54,41,1418666400,1,0,Adoption
0.83333333333333,0,862,89,1406483700,1,0,Adoption
4,0,47,34,1387721640,0,1,Return_to_owner
0.083333333333333,1,144,39,1411914540,1,3,Transfer
0.83333333333333,0,2,9,1400858940,1,1,Return_to_owner
0.16666666666667,0,75,28,1386347640,1,3,Transfer
0.25,1,1,16,1437317700,0,0,Adoption
2,0,69,293,1445339580,1,0,Adoption
1,1,1,6,1419786180,1,1,Return_to_owner
8,0,648,12,1407253140,1,0,Return_to_owner
2,0,229,29,1384446420,1,1,Return_to_owner
0.019230769230769,1,37,74,1400262960,0,2,Transfer
4,0,451,34,1448627460,1,0,Adoption
1,0,16,4,1438872000,1,1,Adoption
0.083333333333333,1,1,16,1444521600,1,2,Transfer
2,0,66,10,1426238460,0,2,Euthanasia
0.33333333333333,0,2,17,1406205960,1,1,Transfer
2,1,1,10,1395302400,0,3,Transfer
0.038461538461538,1,1,10,1429968000,0,4,Transfer
0.083333333333333,0,63,12,1401471360,0,2,Euthanasia
1,0,149,5,1413113580,1,0,Adoption
3,0,1003,37,1427741460,1,1,Adoption
0.083333333333333,1,1,16,1409750520,0,2,Transfer
1,0,16,4,1389880320,1,1,Return_to_owner
5,0,2,0,1425823140,1,0,Transfer
0.038461538461538,0,18,12,1446397560,0,2,Transfer
2,1,1,36,1401696000,0,3,Transfer
0.083333333333333,1,1,36,1448287380,1,2,Transfer
4,0,69,43,1419696900,1,1,Adoption
2,0,24,4,1384194000,1,0,Adoption
0.083333333333333,1,1,16,1401544680,1,2,Transfer
1,1,1,66,1421485200,0,2,Transfer
0.019230769230769,1,1,6,1431097140,0,4,Transfer
0.083333333333333,1,1,7,1437239340,1,3,Adoption
2,0,837,4,1390064100,1,1,Adoption
0.33333333333333,1,37,7,1440579600,0,2,Transfer
0.16666666666667,1,1,7,1417176900,1,0,Adoption
1,1,1,24,1436874480,1,1,Adoption
2,0,2,20,1417596300,1,0,Adoption
2,1,20,36,1429123860,1,0,Return_to_owner
0.5,1,1,10,1455375900,1,1,Adoption
10,1,1,36,1419328980,0,0,Died
1,0,151,5,1444136220,1,2,Transfer
7,0,275,16,1386003540,1,2,Return_to_owner
2,0,703,10,1392465180,1,2,Euthanasia
2,0,35,0,1412275320,1,0,Return_to_owner
5,0,2,34,1450031880,1,0,Transfer
10,0,116,29,1389354840,1,0,Transfer
3,0,18,0,1433601900,1,0,Adoption
0.16666666666667,0,1004,16,1395083100,1,1,Transfer
0.41666666666667,1,1,10,1409734800,0,3,Transfer
0.25,1,1,30,1421002440,0,1,Adoption
0.16666666666667,1,36,45,1439313960,0,0,Adoption
0.25,1,1,25,1436208480,1,1,Adoption
5,0,265,17,1455637860,1,0,Return_to_owner
0.58333333333333,1,1,15,1404064560,1,0,Adoption
3,1,144,214,1393785540,1,1,Adoption
0.16666666666667,1,1,7,1428850860,1,1,Adoption
3,1,1,66,1419608940,1,1,Transfer
3,0,174,87,1385222340,1,0,Transfer
10,1,1,25,1406559480,1,1,Euthanasia
0.16666666666667,1,1,10,1439743200,1,2,Transfer
12,0,89,76,1396441860,1,0,Return_to_owner
8,0,18,35,1417714380,1,1,Transfer
0.16666666666667,1,1,10,1397151660,1,1,Adoption
0.16666666666667,0,115,9,1401553860,0,3,Transfer
2,0,78,16,1381678140,1,0,Adoption
7,0,260,35,1411154100,1,0,Return_to_owner
0.41666666666667,1,1,24,1449748020,1,1,Adoption
1,0,184,256,1417449720,1,0,Adoption
0.16666666666667,1,1,31,1398010860,0,0,Adoption
0.33333333333333,1,1,10,1437235620,0,0,Adoption
0.16666666666667,0,69,34,1401123300,0,3,Transfer
0.083333333333333,1,36,79,1406306760,0,3,Transfer
4,0,16,8,1396184460,1,1,Transfer
1,0,76,8,1401468900,1,1,Adoption
2,1,1,7,1442739600,0,4,Transfer
0.16666666666667,1,1,7,1410097200,0,1,Return_to_owner
3,0,2,2,1427816820,1,2,Return_to_owner
0.41666666666667,0,16,4,1388773800,1,1,Adoption
0.16666666666667,1,1,16,1435083720,1,0,Adoption
0.013698630136986,0,2,89,1394722680,0,3,Transfer
0.58333333333333,1,1,19,1416924120,1,0,Transfer
7,0,9,26,1433079720,0,0,Adoption
0.057692307692308,1,1,7,1429470360,0,3,Transfer
0.038461538461538,1,1,6,1429642440,0,4,Transfer
6,0,1005,153,1436468700,1,1,Adoption
5,1,37,19,1434881460,0,4,Euthanasia
1,0,2,21,1396810260,1,0,Adoption
0.83333333333333,0,408,29,1414685040,1,2,Transfer
0.25,0,1006,34,1394990520,1,1,Transfer
9,1,1,77,1382630940,1,0,Adoption
1,0,16,37,1407415920,1,0,Adoption
0.038461538461538,1,1,36,1432061280,0,4,Transfer
0.038461538461538,1,1,10,1431370440,0,4,Transfer
0.16666666666667,1,1,2,1447422720,1,1,Adoption
4,0,45,10,1425908820,1,0,Adoption
0.057692307692308,1,1,19,1397321280,0,2,Transfer
13,0,35,34,1446388980,1,0,Return_to_owner
3,0,2,16,1381334640,1,1,Adoption
8,1,36,45,1433704740,1,1,Adoption
0.16666666666667,1,1,10,1383753900,1,0,Adoption
0.75,0,24,28,1423405620,0,1,Adoption
0.16666666666667,1,1,23,1400843100,1,0,Adoption
2,0,71,5,1414087080,1,0,Return_to_owner
13,0,356,21,1397233980,1,2,Return_to_owner
4,0,54,16,1392224820,0,0,Adoption
3,0,16,61,1397907840,1,1,Transfer
1,1,1,7,1421335560,0,0,Euthanasia
0.25,1,1,2,1405165080,0,1,Adoption
0.25,1,1,77,1405608000,1,0,Adoption
3,0,97,16,1389964560,1,1,Transfer
2,0,69,18,1417629360,1,0,Transfer
3,0,16,55,1428937380,1,0,Return_to_owner
0.16666666666667,1,1,36,1445081580,1,1,Adoption
3,0,66,294,1393759800,1,0,Transfer
0.33333333333333,0,2,17,1411660500,0,3,Transfer
0.083333333333333,1,1,295,1431452700,0,1,Adoption
0.41666666666667,0,16,12,1387538160,1,0,Adoption
0.083333333333333,1,1,15,1434986700,0,2,Transfer
0.057692307692308,1,1,19,1431270240,0,2,Transfer
1,0,114,21,1451568480,1,0,Transfer
1,0,26,10,1449419400,1,0,Adoption
0.016438356164384,1,1,16,1440254220,0,4,Transfer
2,1,1,7,1439129280,1,1,Adoption
0.16666666666667,1,1,10,1383479760,1,3,Adoption
0.057692307692308,1,1,15,1409061600,0,3,Transfer
1,0,1007,114,1439472900,1,0,Transfer
0.038461538461538,1,1,19,1431801660,0,4,Transfer
2,0,18,223,1384102740,1,0,Return_to_owner
0.5,0,63,95,1446490020,1,0,Adoption
0.019230769230769,0,18,61,1381948800,0,3,Transfer
0.019230769230769,1,37,9,1404470940,0,4,Transfer
0.16666666666667,1,1,6,1444572480,0,0,Transfer
0.5,1,20,36,1448470260,1,0,Adoption
0.083333333333333,1,1,36,1405195740,0,1,Adoption
0.16666666666667,1,96,30,1436625060,1,1,Adoption
2,0,779,68,1396891080,1,0,Return_to_owner
2,0,18,10,1431708300,1,3,Transfer
5,1,1,16,1446225780,1,0,Return_to_owner
1,0,75,21,1439401800,1,1,Adoption
2,0,844,18,1406051100,1,0,Adoption
6,1,1,2,1410956880,1,1,Adoption
0.16666666666667,1,1,7,1444582080,1,0,Adoption
0.5,1,1,24,1418806800,0,3,Transfer
0.013698630136986,0,2,55,1394722680,0,2,Transfer
0.019230769230769,0,2,0,1438951080,1,3,Transfer
3,0,82,132,1424620560,1,0,Euthanasia
2,0,317,235,1424433600,1,0,Transfer
3,1,20,22,1387292280,1,0,Return_to_owner
2,0,26,33,1452188940,1,0,Adoption
2,0,2,16,1389459360,1,0,Adoption
0.083333333333333,1,1,36,1412343420,1,2,Adoption
0.75,0,5,117,1441971360,1,2,Return_to_owner
4,0,63,34,1423317360,1,1,Adoption
0.057692307692308,1,1,31,1418484720,0,3,Transfer
0.33333333333333,0,16,28,1382980680,0,2,Transfer
0.16666666666667,0,16,16,1433702820,1,1,Adoption
2,1,1,23,1438344900,0,2,Euthanasia
0.019230769230769,1,1,79,1429616940,0,4,Transfer
2,1,37,19,1389364320,1,2,Transfer
7,0,28,41,1442342760,1,1,Adoption
6,0,190,16,1453830540,1,0,Return_to_owner
0.083333333333333,0,171,41,1447068540,1,2,Transfer
1,0,45,4,1391688600,0,3,Euthanasia
0.16666666666667,1,37,1,1393870200,0,1,Adoption
6,1,1,6,1455197880,1,1,Transfer
0.083333333333333,1,1,23,1384528680,1,3,Transfer
0.16666666666667,0,45,12,1383737880,1,1,Transfer
0.16666666666667,1,1,36,1453142700,1,0,Adoption
2,0,53,5,1426339260,1,0,Adoption
0.83333333333333,1,1,10,1387803120,1,0,Adoption
0.019230769230769,1,1,15,1433780760,0,4,Transfer
5,0,47,41,1425577020,1,1,Adoption
3,1,1,30,1397651520,1,1,Return_to_owner
1,0,163,5,1381929660,1,0,Adoption
3,0,47,8,1443280080,1,2,Return_to_owner
2,0,174,41,1416485220,0,0,Transfer
4,1,1,7,1442772180,1,0,Adoption
2,0,26,16,1454501820,1,1,Return_to_owner
3,0,1008,28,1441132860,1,1,Adoption
8,0,818,9,1389781200,1,1,Adoption
7,1,1,10,1398526800,1,0,Adoption
2,0,114,123,1410713760,1,0,Euthanasia
0.5,1,1,10,1444667160,1,2,Transfer
5,0,26,10,1449940020,1,1,Adoption
4,0,1009,34,1452106560,1,1,Return_to_owner
5,0,14,55,1451822700,1,1,Adoption
0.83333333333333,0,239,33,1455557100,0,1,Adoption
0.083333333333333,1,1,16,1412680020,0,2,Euthanasia
1,0,1010,8,1408899000,1,0,Adoption
11,0,14,5,1433160840,1,2,Return_to_owner
0.16666666666667,1,1,7,1405170600,1,0,Adoption
0.083333333333333,1,1,19,1446566340,1,2,Died
3,1,1,36,1388159340,1,1,Transfer
0.75,0,14,84,1397057940,1,0,Transfer
0.0054794520547945,0,2,20,1419682320,0,3,Transfer
3,1,36,39,1398530700,1,0,Adoption
0.25,1,1,10,1388152680,1,2,Transfer
0.019230769230769,1,1,16,1434740580,0,4,Transfer
0.16666666666667,1,376,39,1404475440,1,1,Adoption
0.16666666666667,1,1,19,1435768620,1,0,Adoption
0.25,1,1,1,1397744220,0,4,Transfer
0.83333333333333,0,2,2,1425045420,1,1,Adoption
0.41666666666667,1,1,19,1442344980,1,0,Adoption
0.16666666666667,1,1,7,1447250400,0,0,Adoption
0.25,1,1,6,1407089160,0,3,Euthanasia
5,0,16,37,1428598560,1,1,Adoption
5,0,16,16,1442589060,1,1,Return_to_owner
3,0,16,4,1414677900,1,1,Transfer
0.5,0,277,9,1442512020,1,2,Return_to_owner
0.75,0,1011,4,1420117560,1,0,Adoption
10,0,42,10,1389447240,1,3,Transfer
4,0,15,16,1413742800,1,0,Adoption
0.25,1,1,10,1411462800,0,2,Transfer
0.5,0,18,16,1389022140,1,2,Transfer
1,1,1,7,1436275740,1,0,Return_to_owner
18,0,16,27,1383827700,1,1,Return_to_owner
8,0,18,27,1428683520,1,0,Return_to_owner
0.41666666666667,1,1,77,1387282380,1,0,Transfer
3,0,35,12,1438262820,1,0,Transfer
2,1,1,36,1438623300,1,1,Adoption
1,0,1012,0,1429382280,1,0,Return_to_owner
8,0,160,37,1436095440,1,0,Adoption
3,0,314,55,1418323560,1,0,Adoption
3,1,144,39,1382540580,1,0,Transfer
0.16666666666667,1,1,30,1453228440,1,1,Adoption
0.41666666666667,1,1,24,1451329620,1,1,Adoption
0.58333333333333,0,18,16,1422118500,1,1,Adoption
0.25,1,1,10,1443776400,0,3,Transfer
2,0,318,8,1392553980,1,1,Transfer
0.038461538461538,1,1,15,1443457500,1,2,Transfer
0.41666666666667,0,18,20,1425150720,1,0,Adoption
9,0,50,2,1381075560,1,2,Euthanasia
3,0,42,16,1438560000,1,0,Transfer
0.66666666666667,1,1,10,1451927760,1,1,Adoption
0.16666666666667,1,1,36,1435602720,1,0,Adoption
3,0,18,41,1413300000,1,2,Euthanasia
0.16666666666667,1,1,16,1432833720,1,0,Adoption
3,1,1,19,1435770540,1,0,Adoption
1,0,160,34,1431365160,1,1,Adoption
4,0,2,2,1393089360,1,2,Euthanasia
0.5,1,17,23,1441530000,0,4,Transfer
2,0,331,53,1394734440,1,0,Adoption
0.16666666666667,0,63,0,1450968360,1,1,Adoption
2,1,1,172,1428678780,0,0,Euthanasia
1,1,1,16,1428742800,0,4,Transfer
9,0,535,26,1388561940,1,1,Adoption
8,0,123,89,1447008420,0,1,Adoption
0.25,1,1,10,1451840400,1,1,Adoption
2,1,1,7,1422781200,0,2,Transfer
2,0,9,9,1422378900,1,0,Adoption
0.33333333333333,1,1,7,1418667720,1,0,Adoption
2,1,1,30,1450640040,0,1,Transfer
1,0,335,16,1406472780,1,0,Adoption
0.057692307692308,1,1,19,1429986240,0,3,Transfer
1,0,217,20,1382721240,1,3,Transfer
1,1,20,229,1400177820,1,1,Adoption
8,0,18,12,1446385140,1,0,Return_to_owner
1,1,1,66,1434358800,0,3,Transfer
0.083333333333333,0,42,16,1444242960,0,3,Transfer
0.66666666666667,1,1,16,1454783100,1,0,Adoption
1,1,1,16,1381685040,1,1,Adoption
2,0,15,17,1389451920,1,3,Return_to_owner
1,0,48,28,1386160980,0,0,Transfer
0.25,0,5,17,1408450800,1,2,Transfer
0.75,0,153,8,1445188920,1,0,Transfer
8,0,106,16,1428856320,1,1,Transfer
2,0,845,5,1402509000,1,0,Adoption
0.038461538461538,1,1,7,1399035660,0,2,Died
1,0,45,4,1396205580,1,1,Adoption
0.66666666666667,0,1013,16,1431281880,1,0,Adoption
0.16666666666667,1,1,16,1408619640,1,1,Adoption
0.66666666666667,0,63,56,1435335120,1,0,Transfer
0.0082191780821918,0,18,10,1449664080,0,2,Transfer
0.083333333333333,1,1,7,1403544360,1,3,Euthanasia
2,0,1014,4,1405585080,1,3,Adoption
0.33333333333333,1,1,30,1437814800,0,3,Transfer
1,0,26,170,1407770220,1,0,Transfer
6,0,94,21,1415904180,1,0,Adoption
0.33333333333333,0,26,12,1426006020,0,0,Adoption
3,0,44,17,1400087520,1,0,Euthanasia
2,0,2,28,1429640580,0,0,Adoption
8,0,623,126,1436109180,1,1,Return_to_owner
10,0,15,40,1433506080,1,2,Return_to_owner
8,0,228,28,1382808420,1,0,Adoption
0.41666666666667,1,37,25,1402255320,0,3,Euthanasia
0.019230769230769,1,37,7,1399807200,0,2,Transfer
0.25,0,106,16,1403975520,1,1,Transfer
0.25,0,1015,279,1431972660,1,1,Adoption
0.038461538461538,1,1,10,1394985900,0,2,Transfer
5,0,184,94,1418727660,0,2,Euthanasia
0.5,0,2,2,1405620240,1,1,Adoption
0.83333333333333,0,1016,0,1391874000,1,0,Adoption
2,0,11,10,1388580600,1,1,Adoption
1,0,2,0,1451220300,1,0,Adoption
0.33333333333333,1,1,36,1405174260,1,0,Adoption
0.83333333333333,0,16,20,1438099980,1,0,Return_to_owner
0.16666666666667,1,36,69,1437234000,1,2,Adoption
1,0,568,37,1387302840,1,3,Transfer
0.16666666666667,1,1,10,1445426160,1,0,Transfer
6,0,2,41,1429701720,1,1,Return_to_owner
5,0,22,16,1442135340,1,0,Euthanasia
0.25,1,1,6,1417878840,1,1,Adoption
2,1,37,10,1392042660,0,2,Transfer
1,0,232,0,1415104800,1,0,Transfer
6,0,16,44,1452012720,1,0,Return_to_owner
0.16666666666667,1,1,16,1380999480,1,0,Adoption
1,0,15,28,1391359500,1,1,Return_to_owner
3,0,18,12,1396636620,1,0,Adoption
3,0,1017,16,1420110300,1,0,Adoption
1,1,1,24,1411136580,1,3,Transfer
1,0,2,17,1392663540,1,1,Adoption
0.41666666666667,0,892,34,1430226000,1,0,Adoption
1,0,18,10,1418468820,1,1,Return_to_owner
0.16666666666667,0,16,17,1411062060,0,0,Adoption
4,0,330,34,1431873180,1,1,Return_to_owner
0.076923076923077,0,266,0,1398868680,0,3,Transfer
10,1,1,16,1392907920,1,1,Transfer
0.25,1,1,7,1439031240,1,0,Adoption
0.057692307692308,1,1,16,1420443180,0,2,Transfer
2,0,56,29,1451662860,1,0,Transfer
10,1,20,10,1451321100,1,1,Return_to_owner
0.33333333333333,1,1,30,1412240400,0,3,Transfer
1,0,16,0,1419292800,1,2,Transfer
0.66666666666667,1,1,97,1389715860,1,0,Adoption
3,0,747,41,1380973080,1,1,Return_to_owner
20,1,1,36,1418488680,1,3,Return_to_owner
0.58333333333333,0,399,16,1439992080,1,2,Transfer
7,0,16,4,1382981820,1,0,Transfer
6,0,195,9,1383141720,1,1,Return_to_owner
0.83333333333333,0,2,16,1407343560,1,0,Adoption
1,1,1,16,1433357160,1,0,Adoption
0.038461538461538,1,1,19,1412765400,0,2,Transfer
3,0,66,9,1432207440,1,1,Return_to_owner
0.41666666666667,0,49,9,1384011240,1,2,Transfer
0.019230769230769,1,1,1,1435666860,0,4,Transfer
1,1,1,19,1431284400,1,0,Adoption
1,0,18,16,1450895400,1,0,Adoption
0.038461538461538,1,1,10,1446296880,0,4,Transfer
3,0,2,41,1426514880,1,0,Return_to_owner
0.41666666666667,0,2,34,1439313120,0,0,Adoption
0.16666666666667,1,88,2,1442335800,1,0,Adoption
2,0,18,27,1438283760,1,0,Return_to_owner
0.83333333333333,0,18,16,1421597220,1,3,Transfer
0.16666666666667,1,1,10,1414765500,1,0,Transfer
0.0027397260273973,1,1,7,1402166220,0,2,Transfer
6,1,96,24,1445596680,1,1,Euthanasia
1,0,75,12,1454606700,0,0,Adoption
0.16666666666667,1,1,10,1433185080,0,1,Adoption
4,0,1018,17,1421686380,1,1,Transfer
0.16666666666667,1,1,36,1404064320,1,0,Adoption
4,1,1,7,1445428920,1,1,Adoption
0.038461538461538,1,1,1,1440427380,0,4,Transfer
0.010958904109589,1,1,1,1406644440,0,2,Transfer
0.16666666666667,0,26,5,1405086180,1,0,Adoption
7,0,194,2,1432991880,1,1,Adoption
2,0,18,62,1409398920,1,0,Return_to_owner
4,0,2,2,1429633920,1,1,Euthanasia
0.16666666666667,0,114,0,1380891360,0,0,Return_to_owner
1,0,2,2,1449313500,1,0,Return_to_owner
2,0,2,2,1394382780,1,0,Transfer
2,0,16,12,1411756620,1,0,Return_to_owner
1,0,174,34,1394538600,1,2,Transfer
5,0,26,26,1382965140,1,1,Transfer
1,1,1,10,1437848400,1,0,Adoption
3,1,1,7,1410611640,1,0,Adoption
0.66666666666667,1,1,77,1430404860,1,0,Transfer
8,0,235,35,1424442240,1,0,Transfer
0.16666666666667,1,1,25,1437237060,1,1,Adoption
0.16666666666667,0,42,17,1449503940,1,0,Adoption
0.5,0,1019,118,1391444700,1,0,Adoption
2,0,27,9,1406049600,1,0,Return_to_owner
0.16666666666667,0,94,89,1387041420,1,1,Adoption
0.16666666666667,1,1,19,1380885060,1,1,Adoption
4,0,11,10,1390913460,1,0,Return_to_owner
0.41666666666667,1,1,36,1387889460,1,1,Transfer
3,0,44,12,1419610320,1,1,Return_to_owner
4,0,647,37,1397825340,1,1,Adoption
0.16666666666667,1,1,2,1407328500,0,0,Adoption
0.083333333333333,1,1,10,1415903820,0,2,Euthanasia
4,0,82,238,1434718500,1,0,Transfer
0.91666666666667,0,63,0,1440862980,1,1,Transfer
0.16666666666667,1,1,214,1386613920,0,1,Adoption
3,0,1020,9,1442316420,1,0,Transfer
2,0,44,17,1400857200,1,1,Adoption
1,0,43,68,1416420240,1,0,Adoption
1,1,1,10,1426614960,0,0,Adoption
2,0,114,17,1417173120,1,0,Transfer
1,1,1,19,1445245200,0,2,Transfer
0.58333333333333,0,42,28,1435750200,1,0,Transfer
0.25,1,37,24,1406887800,1,1,Adoption
0.16666666666667,1,36,75,1405193460,0,0,Adoption
1,0,45,4,1417801260,1,0,Return_to_owner
0.083333333333333,1,144,63,1404125160,0,3,Transfer
2,0,15,16,1401368100,0,2,Euthanasia
0.33333333333333,1,1,10,1417695900,1,1,Transfer
2,0,16,165,1436537040,1,2,Transfer
0.16666666666667,1,1,15,1385403840,0,0,Adoption
14,0,18,10,1388940180,1,1,Return_to_owner
0.16666666666667,0,44,33,1401561840,1,0,Adoption
0.41666666666667,0,35,5,1408388460,1,1,Adoption
0.057692307692308,1,1,10,1397745000,0,3,Transfer
2,0,18,28,1455473220,1,1,Return_to_owner
0.16666666666667,0,190,20,1454086200,1,0,Adoption
0.083333333333333,1,37,7,1435346940,1,0,Adoption
12,0,394,35,1391442960,1,1,Return_to_owner
15,0,66,60,1423675440,1,2,Return_to_owner
4,0,1021,17,1423307880,1,0,Return_to_owner
0.25,0,171,35,1389535800,1,3,Transfer
7,0,1022,48,1393585320,1,0,Transfer
1,0,94,200,1401296400,1,1,Return_to_owner
4,0,132,40,1419938400,1,0,Return_to_owner
5,0,66,9,1417957680,1,3,Adoption
1,0,194,12,1419593520,1,1,Adoption
0.038461538461538,1,1,16,1403619180,0,2,Transfer
0.076923076923077,1,1,36,1403095740,0,2,Transfer
12,1,1,16,1453043700,1,0,Adoption
5,0,44,17,1396534560,1,2,Euthanasia
0.75,0,149,16,1422877740,1,0,Adoption
0.16666666666667,1,144,130,1454177460,1,1,Adoption
0.019230769230769,1,1,30,1397913300,0,3,Euthanasia
4,0,16,12,1430929500,1,0,Return_to_owner
1,1,1,10,1408179600,0,4,Transfer
10,0,14,26,1399819920,1,0,Return_to_owner
0.16666666666667,1,1,7,1405167840,1,1,Adoption
2,0,54,41,1445799900,1,0,Adoption
0.083333333333333,0,14,55,1425997740,1,2,Transfer
0.66666666666667,0,16,4,1392821400,0,0,Transfer
0.16666666666667,0,1023,16,1392744660,1,0,Adoption
1,0,196,5,1414937820,1,0,Transfer
0.083333333333333,1,1,7,1411743720,1,3,Transfer
0.083333333333333,1,1,16,1417890480,1,0,Adoption
2,0,44,41,1414854960,1,1,Euthanasia
2,1,1,19,1439024400,0,0,Transfer
2,0,132,17,1430235540,1,0,Adoption
1,1,1,16,1400182740,0,3,Transfer
2,1,1,36,1383396420,1,1,Adoption
0.16666666666667,0,71,28,1412875740,1,1,Transfer
0.16666666666667,0,352,5,1390669980,0,0,Adoption
5,0,91,10,1432318080,1,0,Adoption
0.25,0,81,18,1404064080,1,0,Adoption
1,0,16,16,1423672800,1,2,Transfer
7,1,1,296,1433424540,1,1,Return_to_owner
3,0,18,62,1424421780,1,0,Euthanasia
1,1,1,7,1455547500,1,1,Adoption
0.038461538461538,0,2,85,1420720740,0,3,Return_to_owner
1,1,37,80,1416819600,0,3,Transfer
0.5,1,1,25,1387728300,1,1,Adoption
1,0,82,10,1420203000,1,0,Return_to_owner
9,0,134,83,1406124300,1,0,Euthanasia
1,0,63,0,1383418200,1,0,Adoption
4,0,2,44,1418222280,1,0,Return_to_owner
4,0,2,147,1393776180,1,0,Euthanasia
0.5,0,1024,0,1436205120,1,3,Transfer
4,0,747,10,1402057680,1,0,Transfer
2,0,42,29,1415118600,1,1,Return_to_owner
4,0,18,16,1433089860,1,1,Adoption
2,0,16,20,1409750580,1,1,Adoption
0.083333333333333,1,1,31,1441559040,1,0,Adoption
7,0,86,132,1387634580,1,1,Adoption
7,0,370,9,1388847840,1,1,Adoption
0.25,1,36,45,1443267720,0,2,Died
3,1,37,24,1453814040,1,3,Transfer
4,0,2,171,1421253180,1,0,Euthanasia
4,1,96,0,1421485200,0,2,Transfer
1,0,14,9,1455727320,1,1,Return_to_owner
3,0,2,20,1400927220,1,0,Euthanasia
1,1,1,23,1398961680,0,4,Transfer
1,0,26,5,1381772640,0,1,Adoption
0.16666666666667,1,1,7,1404671760,1,0,Adoption
0.41666666666667,0,1025,85,1446299220,1,2,Transfer
0.91666666666667,0,18,16,1397323260,1,0,Transfer
1,0,16,4,1435622400,1,1,Transfer
7,0,16,12,1407264360,1,0,Return_to_owner
11,0,18,10,1432211940,1,1,Return_to_owner
0.057692307692308,1,1,7,1382281140,0,3,Transfer
12,0,47,28,1392637020,1,1,Transfer
1,0,39,16,1440173760,1,0,Transfer
0.25,0,26,5,1453638840,1,0,Adoption
0.16666666666667,1,20,25,1425081600,1,3,Transfer
2,1,1,36,1424179920,0,2,Euthanasia
1,0,2,0,1393180020,1,0,Adoption
